request_id,client_id,tenant_id,slo_class,session_id,round_index,prefix_group,prefix_length,streaming,input_tokens,output_tokens,text_tokens,image_tokens,audio_tokens,video_tokens,reason_ratio,model,deadline_us,server_input_tokens,arrival_time_us,send_time_us,first_chunk_time_us,last_chunk_time_us,num_chunks,status,error_message,finish_reason
78,phase1-cold,,,,0,,0,true,168,109,0,0,0,0,0,,0,166,4476399,1776954359709514,1776954363110113,1776954365372721,110,ok,,length
19,phase1-prefix-A,,,,0,system-prompt-A,512,true,389,168,0,0,0,0,0,,0,917,1217779,1776954356450278,1776954356518810,1776954365432709,169,ok,,length
56,phase1-cold,,,,0,,0,true,198,123,0,0,0,0,0,,0,210,3403468,1776954358636086,1776954362631751,1776954365507843,124,ok,,length
57,phase1-prefix-A,,,,0,system-prompt-A,512,true,617,123,0,0,0,0,0,,0,1134,3416392,1776954358649152,1776954362800861,1776954365522353,124,ok,,length
37,phase1-cold,,,,0,,0,true,310,130,0,0,0,0,0,,0,319,2102829,1776954357335765,1776954362355930,1776954365566862,131,ok,,length
108,phase1-cold,,,,0,,0,true,320,123,0,0,0,0,0,,0,323,6074993,1776954361308197,1776954363493488,1776954365641060,124,ok,,length
104,phase1-prefix-A,,,,0,system-prompt-A,512,true,775,131,0,0,0,0,0,,0,1294,5996174,1776954361228702,1776954363480235,1776954365744280,132,ok,,length
64,phase1-cold,,,,0,,0,true,284,142,0,0,0,0,0,,0,280,3686269,1776954358919660,1776954362813368,1776954365818885,143,ok,,length
80,phase1-prefix-A,,,,0,system-prompt-A,512,true,263,141,0,0,0,0,0,,0,769,4703917,1776954359937036,1776954363110326,1776954365848162,142,ok,,length
105,phase1-cold,,,,0,,0,true,234,139,0,0,0,0,0,,0,223,6028094,1776954361260911,1776954363493530,1776954365877618,140,ok,,length
31,phase1-prefix-A,,,,0,system-prompt-A,512,true,206,161,0,0,0,0,0,,0,718,1814613,1776954357047706,1776954362342195,1776954366010109,162,ok,,length
